1630663707520,Field Artillery,HOSTILE,1,32.404,75.6254,543,180,1
1630663707776,Field Artillery,HOSTILE,1,32.404,75.6254,543,180,1
1630663708037,Field Artillery,HOSTILE,1,32.404,75.6254,543,180,1
1630663708271,Field Artillery,HOSTILE,1,32.404,75.6254,543,180,1
1630663708520,Field Artillery,HOSTILE,1,32.404,75.6254,543,179.999,1
1630663708770,Field Artillery,HOSTILE,1,32.4039,75.6254,543,179.999,1
1630663709021,Field Artillery,HOSTILE,1,32.4039,75.6254,543,179.999,1
1630663709270,Field Artillery,HOSTILE,1,32.4039,75.6254,543,179.999,1
1630663709525,Field Artillery,HOSTILE,1,32.4039,75.6254,543,179.999,1
1630663709771,Field Artillery,HOSTILE,1,32.4039,75.6254,543,179.999,1
1630663710029,Field Artillery,HOSTILE,1,32.4039,75.6254,543,179.999,1
1630663710270,Field Artillery,HOSTILE,1,32.4039,75.6254,543,179.998,1
1630663710520,Field Artillery,HOSTILE,1,32.4039,75.6254,543,179.998,1
1630663710771,Field Artillery,HOSTILE,1,32.4039,75.6254,543,179.998,1
1630663711021,Field Artillery,HOSTILE,1,32.4039,75.6254,543,179.998,1
1630663711272,Field Artillery,HOSTILE,1,32.4039,75.6254,543,179.998,1
1630663711520,Field Artillery,HOSTILE,1,32.4038,75.6254,543,179.998,1
1630663711770,Field Artillery,HOSTILE,1,32.4038,75.6254,543,179.998,1
1630663712021,Field Artillery,HOSTILE,1,32.4038,75.6254,543,179.997,1
1630663712272,Field Artillery,HOSTILE,1,32.4038,75.6254,543,179.997,1
1630663712524,Field Artillery,HOSTILE,1,32.4038,75.6254,543,179.997,1
1630663712773,Field Artillery,HOSTILE,1,32.4038,75.6254,543,202.887,1
1630663713020,Field Artillery,HOSTILE,1,32.4038,75.6254,543,202.887,1
1630663713270,Field Artillery,HOSTILE,1,32.4038,75.6254,543,202.887,1
1630663713533,Field Artillery,HOSTILE,1,32.4038,75.6254,543,202.886,1
1630663713771,Field Artillery,HOSTILE,1,32.4038,75.6254,543,202.886,1
1630663714022,Field Artillery,HOSTILE,1,32.4038,75.6254,543,202.886,1
1630663714270,Field Artillery,HOSTILE,1,32.4038,75.6254,543,202.886,1
1630663714521,Field Artillery,HOSTILE,1,32.4037,75.6254,542,202.886,1
1630663714770,Field Artillery,HOSTILE,1,32.4037,75.6254,542,202.886,1
1630663715023,Field Artillery,HOSTILE,1,32.4037,75.6254,542,202.886,1
1630663715271,Field Artillery,HOSTILE,1,32.4037,75.6254,542,202.885,1
1630663715520,Field Artillery,HOSTILE,1,32.4037,75.6254,542,202.885,1
1630663715775,Field Artillery,HOSTILE,1,32.4037,75.6254,542,202.885,1
1630663716021,Field Artillery,HOSTILE,1,32.4037,75.6253,542,202.885,1
1630663716272,Field Artillery,HOSTILE,1,32.4037,75.6253,542,202.885,1
1630663716522,Field Artillery,HOSTILE,1,32.4037,75.6253,542,202.885,1
1630663716781,Field Artillery,HOSTILE,1,32.4037,75.6253,542,202.885,1
1630663717020,Field Artillery,HOSTILE,1,32.4037,75.6253,542,202.884,1
1630663717270,Field Artillery,HOSTILE,1,32.4037,75.6253,542,202.884,1
1630663717521,Field Artillery,HOSTILE,1,32.4036,75.6253,542,202.884,1
1630663717772,Field Artillery,HOSTILE,1,32.4036,75.6253,542,202.884,1
1630663718025,Field Artillery,HOSTILE,1,32.4036,75.6253,542,202.884,1
1630663718272,Field Artillery,HOSTILE,1,32.4036,75.6253,542,202.884,1
1630663718520,Field Artillery,HOSTILE,1,32.4036,75.6253,542,202.884,1
1630663718772,Field Artillery,HOSTILE,1,32.4036,75.6253,542,202.883,1
1630663719020,Field Artillery,HOSTILE,1,32.4036,75.6253,542,202.883,1
1630663719270,Field Artillery,HOSTILE,1,32.4036,75.6253,542,202.883,1
1630663719520,Field Artillery,HOSTILE,1,32.4036,75.6253,542,202.883,1
1630663719770,Field Artillery,HOSTILE,1,32.4036,75.6253,542,202.883,1
1630663720023,Field Artillery,HOSTILE,1,32.4036,75.6253,542,202.883,1
1630663720271,Field Artillery,HOSTILE,1,32.4036,75.6253,542,202.883,1
1630663720525,Field Artillery,HOSTILE,1,32.4035,75.6253,542,202.882,1
1630663720774,Field Artillery,HOSTILE,1,32.4035,75.6253,542,202.882,1
1630663721022,Field Artillery,HOSTILE,1,32.4035,75.6253,542,202.882,1
1630663721275,Field Artillery,HOSTILE,1,32.4035,75.6253,542,202.882,1
1630663721522,Field Artillery,HOSTILE,1,32.4035,75.6253,542,202.882,1
1630663721771,Field Artillery,HOSTILE,1,32.4035,75.6253,542,202.882,1
1630663722020,Field Artillery,HOSTILE,1,32.4035,75.6252,542,202.881,1
1630663722274,Field Artillery,HOSTILE,1,32.4035,75.6252,542,202.881,1
1630663722523,Field Artillery,HOSTILE,1,32.4035,75.6252,542,202.881,1
1630663722772,Field Artillery,HOSTILE,1,32.4035,75.6252,541,202.881,1
1630663723025,Field Artillery,HOSTILE,1,32.4035,75.6252,541,202.881,1
1630663723271,Field Artillery,HOSTILE,1,32.4035,75.6252,541,202.881,1
1630663723522,Field Artillery,HOSTILE,1,32.4034,75.6252,541,202.881,1
1630663723771,Field Artillery,HOSTILE,1,32.4034,75.6252,541,202.88,1
1630663724021,Field Artillery,HOSTILE,1,32.4034,75.6252,541,202.88,1
1630663724271,Field Artillery,HOSTILE,1,32.4034,75.6252,541,202.88,1
1630663724520,Field Artillery,HOSTILE,1,32.4034,75.6252,541,202.88,1
1630663724770,Field Artillery,HOSTILE,1,32.4034,75.6252,541,202.88,1
1630663725021,Field Artillery,HOSTILE,1,32.4034,75.6252,541,202.88,1
1630663725275,Field Artillery,HOSTILE,1,32.4034,75.6252,541,202.88,1
1630663725535,Field Artillery,HOSTILE,1,32.4034,75.6252,541,202.879,1
1630663725772,Field Artillery,HOSTILE,1,32.4034,75.6252,541,202.879,1
1630663726026,Field Artillery,HOSTILE,1,32.4034,75.6252,541,202.879,1
1630663726270,Field Artillery,HOSTILE,1,32.4034,75.6252,541,202.879,1
1630663726521,Field Artillery,HOSTILE,1,32.4033,75.6252,541,202.879,1
1630663726771,Field Artillery,HOSTILE,1,32.4033,75.6252,541,202.879,1
1630663727020,Field Artillery,HOSTILE,1,32.4033,75.6252,541,202.879,1
1630663727270,Field Artillery,HOSTILE,1,32.4033,75.6252,541,202.878,1
1630663727520,Field Artillery,HOSTILE,1,32.4033,75.6252,541,202.878,1
1630663727771,Field Artillery,HOSTILE,1,32.4033,75.6252,541,202.878,1
1630663728028,Field Artillery,HOSTILE,1,32.4033,75.6251,541,202.878,1
1630663728271,Field Artillery,HOSTILE,1,32.4033,75.6251,541,202.878,1
1630663728520,Field Artillery,HOSTILE,1,32.4033,75.6251,541,202.878,1
1630663728770,Field Artillery,HOSTILE,1,32.4033,75.6251,540,202.877,1
1630663729020,Field Artillery,HOSTILE,1,32.4033,75.6251,540,202.877,1
1630663729273,Field Artillery,HOSTILE,1,32.4033,75.6251,540,202.877,1
1630663729520,Field Artillery,HOSTILE,1,32.4032,75.6251,540,202.877,1
1630663729770,Field Artillery,HOSTILE,1,32.4032,75.6251,540,202.877,1
1630663730045,Field Artillery,HOSTILE,1,32.4032,75.6251,540,202.877,1
1630663730270,Field Artillery,HOSTILE,1,32.4032,75.6251,540,202.877,1
1630663730521,Field Artillery,HOSTILE,1,32.4032,75.6251,540,202.876,1
1630663730771,Field Artillery,HOSTILE,1,32.4032,75.6251,540,202.876,1
1630663731023,Field Artillery,HOSTILE,1,32.4032,75.6251,540,202.876,1
1630663731272,Field Artillery,HOSTILE,1,32.4032,75.6251,540,202.876,1
1630663731520,Field Artillery,HOSTILE,1,32.4032,75.6251,540,202.876,1
1630663731771,Field Artillery,HOSTILE,1,32.4032,75.6251,540,202.876,1
1630663732022,Field Artillery,HOSTILE,1,32.4032,75.6251,540,202.876,1
1630663732270,Field Artillery,HOSTILE,1,32.4032,75.6251,540,202.875,1
1630663732520,Field Artillery,HOSTILE,1,32.4031,75.6251,540,202.875,1
1630663732770,Field Artillery,HOSTILE,1,32.4031,75.6251,540,202.875,1
1630663733020,Field Artillery,HOSTILE,1,32.4031,75.6251,540,202.875,1
1630663733271,Field Artillery,HOSTILE,1,32.4031,75.6251,540,202.875,1
1630663733521,Field Artillery,HOSTILE,1,32.4031,75.6251,540,202.875,1
1630663733770,Field Artillery,HOSTILE,1,32.4031,75.6251,540,202.875,1
1630663734020,Field Artillery,HOSTILE,1,32.4031,75.625,540,202.874,1
1630663734271,Field Artillery,HOSTILE,1,32.4031,75.625,540,202.874,1
1630663734520,Field Artillery,HOSTILE,1,32.4031,75.625,540,202.874,1
1630663734770,Field Artillery,HOSTILE,1,32.4031,75.625,540,202.874,1
1630663735021,Field Artillery,HOSTILE,1,32.4031,75.625,540,202.874,1
1630663735270,Field Artillery,HOSTILE,1,32.4031,75.625,540,202.874,1
1630663735520,Field Artillery,HOSTILE,1,32.403,75.625,540,202.874,1
1630663735770,Field Artillery,HOSTILE,1,32.403,75.625,540,202.873,1
1630663736020,Field Artillery,HOSTILE,1,32.403,75.625,540,202.873,1
1630663736270,Field Artillery,HOSTILE,1,32.403,75.625,540,202.873,1
1630663736522,Field Artillery,HOSTILE,1,32.403,75.625,540,202.873,1
1630663736782,Field Artillery,HOSTILE,1,32.403,75.625,540,180,1
1630663737024,Field Artillery,HOSTILE,1,32.403,75.625,540,180,1
1630663737289,Field Artillery,HOSTILE,1,32.403,75.625,540,180,1
1630663737523,Field Artillery,HOSTILE,1,32.403,75.625,540,180,1
1630663737771,Field Artillery,HOSTILE,1,32.403,75.625,540,180,1
1630663738031,Field Artillery,HOSTILE,1,32.403,75.625,540,179.999,1
1630663738271,Field Artillery,HOSTILE,1,32.4029,75.625,540,179.999,1
1630663738521,Field Artillery,HOSTILE,1,32.4029,75.625,540,179.999,1
1630663738770,Field Artillery,HOSTILE,1,32.4029,75.625,540,179.999,1
1630663739023,Field Artillery,HOSTILE,1,32.4029,75.625,540,179.999,1
1630663739271,Field Artillery,HOSTILE,1,32.4029,75.625,538,179.999,1
1630663739520,Field Artillery,HOSTILE,1,32.4029,75.625,538,179.999,1
1630663739772,Field Artillery,HOSTILE,1,32.4029,75.625,538,179.998,1
1630663740028,Field Artillery,HOSTILE,1,32.4029,75.625,538,179.998,1
1630663740270,Field Artillery,HOSTILE,1,32.4029,75.625,538,179.998,1
1630663740520,Field Artillery,HOSTILE,1,32.4029,75.625,538,179.998,1
1630663740770,Field Artillery,HOSTILE,1,32.4029,75.625,538,179.998,1
1630663741020,Field Artillery,HOSTILE,1,32.4028,75.625,538,179.998,1
1630663741270,Field Artillery,HOSTILE,1,32.4028,75.625,538,179.998,1
1630663741524,Field Artillery,HOSTILE,1,32.4028,75.625,538,179.997,1
1630663741771,Field Artillery,HOSTILE,1,32.4028,75.625,538,179.997,1
1630663742026,Field Artillery,HOSTILE,1,32.4028,75.625,538,179.997,1
1630663742291,Field Artillery,HOSTILE,1,32.4028,75.625,538,179.997,1
1630663742520,Field Artillery,HOSTILE,1,32.4028,75.625,538,179.997,1
1630663742770,Field Artillery,HOSTILE,1,32.4028,75.625,538,179.997,1
1630663743020,Field Artillery,HOSTILE,1,32.4028,75.625,538,179.997,1
1630663743272,Field Artillery,HOSTILE,1,32.4028,75.625,538,179.996,1
1630663743521,Field Artillery,HOSTILE,1,32.4028,75.625,538,179.996,1
1630663743783,Field Artillery,HOSTILE,1,32.4027,75.625,538,179.996,1
1630663744021,Field Artillery,HOSTILE,1,32.4027,75.625,538,179.996,1
1630663744270,Field Artillery,HOSTILE,1,32.4027,75.625,538,179.996,1
1630663744522,Field Artillery,HOSTILE,1,32.4027,75.625,538,179.996,1
1630663744771,Field Artillery,HOSTILE,1,32.4027,75.625,538,179.995,1
1630663745020,Field Artillery,HOSTILE,1,32.4027,75.625,538,179.995,1
1630663745271,Field Artillery,HOSTILE,1,32.4027,75.625,538,179.995,1
1630663745524,Field Artillery,HOSTILE,1,32.4027,75.625,538,179.995,1
1630663745780,Field Artillery,HOSTILE,1,32.4027,75.625,538,179.995,1
1630663746037,Field Artillery,HOSTILE,1,32.4027,75.625,538,179.995,1
1630663746275,Field Artillery,HOSTILE,1,32.4027,75.625,538,179.995,1
1630663746521,Field Artillery,HOSTILE,1,32.4026,75.625,538,179.994,1
1630663746794,Field Artillery,HOSTILE,1,32.4026,75.625,538,179.994,1
1630663747020,Field Artillery,HOSTILE,1,32.4026,75.625,535,179.994,1
1630663747270,Field Artillery,HOSTILE,1,32.4026,75.625,535,179.994,1
1630663747524,Field Artillery,HOSTILE,1,32.4026,75.625,535,179.994,1
1630663747770,Field Artillery,HOSTILE,1,32.4026,75.625,535,179.994,1
1630663747983,Field Artillery,HOSTILE,2,32.3938,75.6396,376,271.834,1
1630663748020,Field Artillery,HOSTILE,1,32.4026,75.625,535,179.994,1
1630663748232,Field Artillery,HOSTILE,2,32.3938,75.6396,375,271.834,1
1630663748270,Field Artillery,HOSTILE,1,32.4026,75.625,535,179.993,1
1630663748482,Field Artillery,HOSTILE,2,32.3938,75.6396,375,271.834,1
1630663748520,Field Artillery,HOSTILE,1,32.4026,75.625,535,179.993,1
1630663748732,Field Artillery,HOSTILE,2,32.3938,75.6396,375,271.834,1
1630663748771,Field Artillery,HOSTILE,1,32.4026,75.625,535,179.993,1
1630663748986,Field Artillery,HOSTILE,2,32.3938,75.6395,375,271.833,1
1630663749023,Field Artillery,HOSTILE,1,32.4026,75.625,535,179.993,1
1630663749234,Field Artillery,HOSTILE,2,32.3938,75.6395,375,271.833,1
1630663749278,Field Artillery,HOSTILE,1,32.4026,75.625,535,179.993,1
1630663749483,Field Artillery,HOSTILE,2,32.3938,75.6395,375,271.833,1
1630663749526,Field Artillery,HOSTILE,1,32.4025,75.625,535,179.993,1
1630663749735,Field Artillery,HOSTILE,2,32.3938,75.6395,375,271.833,1
1630663749777,Field Artillery,HOSTILE,1,32.4025,75.625,535,179.993,1
1630663749983,Field Artillery,HOSTILE,2,32.3938,75.6395,375,271.833,1
1630663750026,Field Artillery,HOSTILE,1,32.4025,75.625,535,179.992,1
1630663750232,Field Artillery,HOSTILE,2,32.3938,75.6395,375,271.833,1
1630663750270,Field Artillery,HOSTILE,1,32.4025,75.625,535,179.992,1
1630663750483,Field Artillery,HOSTILE,2,32.3938,75.6395,375,271.833,1
1630663750526,Field Artillery,HOSTILE,1,32.4025,75.625,535,179.992,1
1630663750734,Field Artillery,HOSTILE,2,32.3938,75.6395,375,271.832,1
1630663750779,Field Artillery,HOSTILE,1,32.4025,75.625,535,179.992,1
1630663750986,Field Artillery,HOSTILE,2,32.3938,75.6395,375,271.832,1
1630663751021,Field Artillery,HOSTILE,1,32.4025,75.625,535,179.992,1
1630663751238,Field Artillery,HOSTILE,2,32.3938,75.6395,375,271.832,1
1630663751270,Field Artillery,HOSTILE,1,32.4025,75.625,535,179.992,1
1630663751482,Field Artillery,HOSTILE,2,32.3938,75.6394,375,271.832,1
1630663751528,Field Artillery,HOSTILE,1,32.4025,75.625,535,179.992,1
1630663751732,Field Artillery,HOSTILE,2,32.3938,75.6394,375,271.832,1
1630663751770,Field Artillery,HOSTILE,1,32.4025,75.625,535,179.991,1
1630663751982,Field Artillery,HOSTILE,2,32.3938,75.6394,375,271.832,1
1630663752022,Field Artillery,HOSTILE,1,32.4025,75.625,535,179.991,1
1630663752233,Field Artillery,HOSTILE,2,32.3938,75.6394,375,271.831,1
1630663752273,Field Artillery,HOSTILE,1,32.4024,75.625,535,179.991,1
1630663752483,Field Artillery,HOSTILE,2,32.3938,75.6394,375,271.831,1
1630663752521,Field Artillery,HOSTILE,1,32.4024,75.625,535,179.991,1
1630663752734,Field Artillery,HOSTILE,2,32.3938,75.6394,375,271.831,1
1630663752771,Field Artillery,HOSTILE,1,32.4024,75.625,535,179.991,1
1630663752983,Field Artillery,HOSTILE,2,32.3938,75.6394,375,271.831,1
1630663753023,Field Artillery,HOSTILE,1,32.4024,75.625,535,179.991,1
1630663753233,Field Artillery,HOSTILE,2,32.3938,75.6394,375,271.831,1
1630663753270,Field Artillery,HOSTILE,1,32.4024,75.625,535,179.991,1
1630663753485,Field Artillery,HOSTILE,2,32.3938,75.6394,375,271.831,1
1630663753521,Field Artillery,HOSTILE,1,32.4024,75.625,535,179.99,1
1630663753735,Field Artillery,HOSTILE,2,32.3938,75.6393,375,271.831,1
1630663753771,Field Artillery,HOSTILE,1,32.4024,75.625,535,179.99,1
1630663753982,Field Artillery,HOSTILE,2,32.3938,75.6393,375,271.83,1
1630663754020,Field Artillery,HOSTILE,1,32.4024,75.625,535,179.99,1
1630663754232,Field Artillery,HOSTILE,2,32.3938,75.6393,375,271.83,1
1630663754270,Field Artillery,HOSTILE,1,32.4024,75.625,535,179.99,1
1630663754485,Field Artillery,HOSTILE,2,32.3938,75.6393,375,271.83,1
1630663754523,Field Artillery,HOSTILE,1,32.4024,75.625,535,179.99,1
1630663754732,Field Artillery,HOSTILE,2,32.3938,75.6393,373,271.83,1
1630663754772,Field Artillery,HOSTILE,1,32.4024,75.625,534,179.99,1
1630663754982,Field Artillery,HOSTILE,2,32.3938,75.6393,373,271.83,1
1630663755022,Field Artillery,HOSTILE,1,32.4023,75.625,534,179.99,1
1630663755234,Field Artillery,HOSTILE,2,32.3938,75.6393,373,271.83,1
1630663755275,Field Artillery,HOSTILE,1,32.4023,75.625,534,179.989,1
1630663755482,Field Artillery,HOSTILE,2,32.3938,75.6393,373,271.83,1
1630663755522,Field Artillery,HOSTILE,1,32.4023,75.625,534,179.989,1
1630663755734,Field Artillery,HOSTILE,2,32.3938,75.6393,373,271.829,1
1630663755771,Field Artillery,HOSTILE,1,32.4023,75.625,534,179.989,1
1630663755982,Field Artillery,HOSTILE,2,32.3938,75.6392,373,271.829,1
1630663756021,Field Artillery,HOSTILE,1,32.4023,75.625,534,179.989,1
1630663756232,Field Artillery,HOSTILE,2,32.3938,75.6392,373,271.829,1
1630663756270,Field Artillery,HOSTILE,1,32.4023,75.625,534,179.989,1
1630663756482,Field Artillery,HOSTILE,2,32.3938,75.6392,373,271.829,1
1630663756521,Field Artillery,HOSTILE,1,32.4023,75.625,534,179.989,1
1630663756732,Field Artillery,HOSTILE,2,32.3938,75.6392,373,271.829,1
1630663756771,Field Artillery,HOSTILE,1,32.4023,75.625,534,179.989,1
1630663756982,Field Artillery,HOSTILE,2,32.3938,75.6392,373,271.829,1
1630663757021,Field Artillery,HOSTILE,1,32.4023,75.625,534,179.988,1
1630663757250,Field Artillery,HOSTILE,2,32.3938,75.6392,373,271.828,1
1630663757271,Field Artillery,HOSTILE,1,32.4023,75.625,534,179.988,1
1630663757482,Field Artillery,HOSTILE,2,32.3938,75.6392,373,271.828,1
1630663757521,Field Artillery,HOSTILE,1,32.4023,75.625,534,179.988,1
1630663757739,Field Artillery,HOSTILE,2,32.3938,75.6392,373,271.828,1
1630663757771,Field Artillery,HOSTILE,1,32.4022,75.625,534,179.988,1
1630663757982,Field Artillery,HOSTILE,2,32.3938,75.6392,373,271.828,1
1630663758021,Field Artillery,HOSTILE,1,32.4022,75.625,534,179.988,1
1630663758234,Field Artillery,HOSTILE,2,32.3938,75.6392,373,271.828,1
1630663758270,Field Artillery,HOSTILE,1,32.4022,75.625,534,179.988,1
1630663758482,Field Artillery,HOSTILE,2,32.3938,75.6391,373,271.828,1
1630663758520,Field Artillery,HOSTILE,1,32.4022,75.625,534,179.988,1
1630663758733,Field Artillery,HOSTILE,2,32.3938,75.6391,373,271.828,1
1630663758770,Field Artillery,HOSTILE,1,32.4022,75.625,534,191.919,1
1630663758983,Field Artillery,HOSTILE,2,32.3938,75.6391,373,271.827,1
1630663759020,Field Artillery,HOSTILE,1,32.4022,75.625,534,191.919,1
1630663759232,Field Artillery,HOSTILE,2,32.3938,75.6391,373,271.827,1
1630663759270,Field Artillery,HOSTILE,1,32.4022,75.625,534,191.919,1
1630663759483,Field Artillery,HOSTILE,2,32.3938,75.6391,373,271.827,1
1630663759520,Field Artillery,HOSTILE,1,32.4022,75.625,534,191.918,1
1630663759735,Field Artillery,HOSTILE,2,32.3938,75.6391,373,271.827,1
1630663759775,Field Artillery,HOSTILE,1,32.4022,75.625,534,191.918,1
1630663759982,Field Artillery,HOSTILE,2,32.3938,75.6391,373,271.827,1
1630663760021,Field Artillery,HOSTILE,1,32.4022,75.625,534,191.918,1
1630663760232,Field Artillery,HOSTILE,2,32.3938,75.6391,373,271.827,1
1630663760272,Field Artillery,HOSTILE,1,32.4021,75.625,534,191.918,1
1630663760483,Field Artillery,HOSTILE,2,32.3938,75.6391,373,271.827,1
1630663760520,Field Artillery,HOSTILE,1,32.4021,75.625,534,191.918,1
1630663760732,Field Artillery,HOSTILE,2,32.3938,75.639,373,271.826,1
1630663760771,Field Artillery,HOSTILE,1,32.4021,75.625,534,191.918,1
1630663760982,Field Artillery,HOSTILE,2,32.3938,75.639,373,271.826,1
1630663761021,Field Artillery,HOSTILE,1,32.4021,75.625,534,191.918,1
1630663761235,Field Artillery,HOSTILE,2,32.3938,75.639,370,271.826,1
1630663761272,Field Artillery,HOSTILE,1,32.4021,75.625,534,191.917,1
1630663761484,Field Artillery,HOSTILE,2,32.3938,75.639,370,271.826,1
1630663761520,Field Artillery,HOSTILE,1,32.4021,75.625,534,191.917,1
1630663761733,Field Artillery,HOSTILE,2,32.3938,75.639,370,271.826,1
1630663761770,Field Artillery,HOSTILE,1,32.4021,75.625,534,191.917,1
1630663761982,Field Artillery,HOSTILE,2,32.3938,75.639,370,271.826,1
1630663762020,Field Artillery,HOSTILE,1,32.4021,75.625,534,191.917,1
1630663762232,Field Artillery,HOSTILE,2,32.3938,75.639,370,271.825,1
1630663762271,Field Artillery,HOSTILE,1,32.4021,75.625,533,191.917,1
1630663762483,Field Artillery,HOSTILE,2,32.3938,75.639,370,271.825,1
1630663762520,Field Artillery,HOSTILE,1,32.4021,75.625,533,191.917,1
1630663762735,Field Artillery,HOSTILE,2,32.3938,75.639,370,271.825,1
1630663762770,Field Artillery,HOSTILE,1,32.4021,75.625,533,191.916,1
1630663762983,Field Artillery,HOSTILE,2,32.3938,75.639,370,271.825,1
1630663763021,Field Artillery,HOSTILE,1,32.4021,75.625,533,191.916,1
1630663763232,Field Artillery,HOSTILE,2,32.3938,75.6389,370,271.825,1
1630663763273,Field Artillery,HOSTILE,1,32.402,75.625,533,191.916,1
1630663763482,Field Artillery,HOSTILE,2,32.3938,75.6389,370,271.825,1
1630663763521,Field Artillery,HOSTILE,1,32.402,75.625,533,191.916,1
1630663763732,Field Artillery,HOSTILE,2,32.3938,75.6389,370,271.825,1
1630663763770,Field Artillery,HOSTILE,1,32.402,75.625,533,191.916,1
1630663763983,Field Artillery,HOSTILE,2,32.3938,75.6389,370,271.824,1
1630663764021,Field Artillery,HOSTILE,1,32.402,75.625,533,191.916,1
1630663764232,Field Artillery,HOSTILE,2,32.3938,75.6389,370,271.824,1
1630663764270,Field Artillery,HOSTILE,1,32.402,75.625,533,191.916,1
1630663764482,Field Artillery,HOSTILE,2,32.3938,75.6389,370,271.824,1
1630663764521,Field Artillery,HOSTILE,1,32.402,75.6249,533,191.915,1
1630663764735,Field Artillery,HOSTILE,2,32.3938,75.6389,370,271.824,1
1630663764770,Field Artillery,HOSTILE,1,32.402,75.6249,533,191.915,1
1630663764982,Field Artillery,HOSTILE,2,32.3938,75.6389,370,271.824,1
1630663765020,Field Artillery,HOSTILE,1,32.402,75.6249,533,191.915,1
1630663765232,Field Artillery,HOSTILE,2,32.3938,75.6389,370,271.824,1
1630663765270,Field Artillery,HOSTILE,1,32.402,75.6249,533,191.915,1
1630663765482,Field Artillery,HOSTILE,2,32.3938,75.6388,370,271.823,1
1630663765520,Field Artillery,HOSTILE,1,32.402,75.6249,533,191.915,1
1630663765733,Field Artillery,HOSTILE,2,32.3938,75.6388,370,271.823,1
1630663765770,Field Artillery,HOSTILE,1,32.402,75.6249,533,191.915,1
1630663765984,Field Artillery,HOSTILE,2,32.3938,75.6388,370,271.823,1
1630663766023,Field Artillery,HOSTILE,1,32.4019,75.6249,533,191.915,1
1630663766233,Field Artillery,HOSTILE,2,32.3938,75.6388,370,271.823,1
1630663766270,Field Artillery,HOSTILE,1,32.4019,75.6249,533,191.914,1
1630663766482,Field Artillery,HOSTILE,2,32.3938,75.6388,370,271.823,1
1630663766521,Field Artillery,HOSTILE,1,32.4019,75.6249,533,191.914,1
